NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
153.0,물터진 리나:남편보다 죽여줘,사쿠라비토,,,(주)영진크리에이티브,20230114.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
154.0,미용실 : 특별한 서비스 6,신승엽,(주)영화사가을,,(주)영화사가을,20230111.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
155.0,바디체인지,이시다 마모루,,,(주)영진크리에이티브,20230113.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
156.0,바람피기 좋은 날:임신시켜줘,히데키,,,(주)영진크리에이티브,20230107.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
157.0,밝히는 이웃집 아줌마,키토루네 가와구치,,,(주)코빈커뮤니케이션즈,20230126.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
158.0,뼈가 부서질 정도로 안아줘,마메자와 마메타로,,,(주)씨맥스커뮤니케이션즈,20230105.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
159.0,사디스트 드라이버 히카리:동정 냄새는 못참아,이시다 마모루,,,(주)영진크리에이티브,20230106.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
160.0,새엄마 구멍 채우기 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
161.0,새엄마는 궁합친구 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
162.0,새엄마는 잘빠는 체질 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
163.0,새엄마의 뜨거운 속살2,카리노나 마이,,,주식회사 미콘,20230113.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
164.0,새엄마의 음란 서비스 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
165.0,세자매의 교환섹스,이시다 마모루,,,(주)영진크리에이티브,20230114.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
166.0,섹스에 눈 떴어 : 아무나 와줘요,디렉터 O,,,(주)영진크리에이티브,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
167.0,쉽게젖는 새엄마 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230131.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
168.0,스와핑 어린커플2,한승연,영화사 레드카펫,,주식회사 루믹스미디어,20230111.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
169.0,스와핑 : 2대1,조희운,(주)영화사가을,,(주)영화사가을,20230120.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
170.0,슬기로운 성생활,신세계,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20230106.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
171.0,시크릿 홈비디오,,,,(주)픽쳐레스크,20230126.0,개봉영화,장편,캐나다,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
172.0,아내가 음탕하게 빛날 때,카와이 조지,,,(주)씨맥스커뮤니케이션즈,20230119.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
173.0,아내의 섹스영상을 찾았다,사쿠라비토,,,(주)영진크리에이티브,20230106.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
174.0,아줌마가 다 해줄게,,,,(주)씨맥스커뮤니케이션즈,20230112.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
175.0,아직도 부인은 섹스를 배운다,,,,(주)씨맥스커뮤니케이션즈,20230119.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
176.0,알고 보니 꽃뱀 골프강사,김태훈,(주)픽쳐레스크,,(주)픽쳐레스크,20230120.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
177.0,알카라스의 여름,카를라 시몬,,(주)영화사 진진,(주)영화사 진진,20221103.0,개봉영화,장편,스페인,44.0,,1.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
178.0,엄마의 손맛 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
179.0,여교사 : 나의 몽정시대,한만규,(주)영화사가을,,(주)영화사가을,20230111.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
180.0,옛남친 유혹에 분수터진 유부녀,,,,(주)코빈커뮤니케이션즈,20230126.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
181.0,오후 3시의 내 여자,,,,(주)씨맥스커뮤니케이션즈,20230126.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
182.0,욕정의 재택근무,나기라 겐조,,,에스팀,20230111.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
183.0,육감바디 며느리 미야비,사쿠라비토,,,(주)영진크리에이티브,20230113.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
184.0,육체점술:이 집 참 잘하네,사쿠라비토,,,(주)영진크리에이티브,20230120.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
185.0,음란한 사과,버드맨 텟페이,,,(주)가온콘텐츠,20230131.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
186.0,이모에게 저지른 날 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
187.0,입부터 가랑이까지 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230131.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
188.0,자매의젖은성감대,김레이,스마일컨텐츠,,스마일컨텐츠,20230113.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
189.0,제수씨의 사정 : 욕구 터졌어,버드맨 텟페이,,,(주)영진크리에이티브,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
190.0,지아의황홀한섹스무삭제,김레이,스마일컨텐츠,,스마일컨텐츠,20230118.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
191.0,질펀한 마사지 : 남편 없어요,히데키,,,(주)영진크리에이티브,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
192.0,질펀한 마사지:대담한 손스킬,디렉터 O,,,(주)영진크리에이티브,20230107.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
193.0,처음 젖은 가랑이,버드맨 텟페이,,,(주)가온콘텐츠,20230131.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
194.0,페로몬 풍기는 며느리 츠바키,사쿠라비토,,,(주)영진크리에이티브,20230113.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
195.0,헌신하는 새엄마,카토 스케로쿠,,,(주)영진크리에이티브,20230107.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
196.0,혼자 사는 여자들,한동연,폭풍의 눈,,주식회사 플릭스코,20230119.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
197.0,활짝 벌린 이모님 무삭제판,모소조쿠,,,(주)가온콘텐츠,20230125.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
198.0,흥분 잘 하는 미대생 린,디렉터 O,,,(주)영진크리에이티브,20230106.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
199.0,2대1 남녀동창,김연우,(주)영화사가을,,(주)영화사가을,20230109.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
200.0,2대1 섹스 배달부 무삭제,한대위,(주)영화사가을,,(주)영화사가을,20230116.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
201.0,2대1 여친 팔아먹기 무삭제,김중위,(주)영화사가을,,(주)영화사가을,20230129.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
202.0,24시간 연속 정사 불륜커플,,,,(주)코빈커뮤니케이션즈,20230111.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
203.0,50대 묵은지 장모님의 유혹,김태훈,(주)픽쳐레스크,,(주)픽쳐레스크,20230113.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
204.0,FBI: 마약전쟁,,,,(유)조이앤시네마,20230112.0,개봉영화,장편,미국,1.0,,1.0,0.0,0.0,액션,15세이상관람가,일반영화
205.0,MZ세대 섹스다이어리,도희,영화사 레드카펫,,주식회사 루믹스미디어,20230102.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
1.0,더 퍼스트 슬램덩크,이노우에 다케히코,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20230104.0,개봉영화,장편,일본,,,,,,애니메이션,12세이상관람가,일반영화
2.0,앤트맨과 와스프: 퀀텀매니아,페이튼 리드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230215.0,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
3.0,아바타: 물의 길,제임스 카메론,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20221214.0,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
4.0,카운트,권혁재,"(주)필름케이,(주)26컴퍼니",,(주)씨제이이엔엠,20230222.0,개봉영화,장편,한국,946.0,,,,,드라마,12세이상관람가,일반영화
5.0,서치 2,"니콜라스 D 존슨,윌 메릭",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230222.0,개봉영화,장편,미국,868.0,,,,,미스터리,12세이상관람가,일반영화
6.0,교섭,임순례,"(주)영화사수박,원테이크필름",,플러스엠 엔터테인먼트,20230118.0,개봉영화,장편,한국,,,,,,드라마,12세이상관람가,일반영화
7.0,바빌론,데이미언 셔젤,,롯데컬처웍스(주)롯데엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,20230201.0,개봉영화,장편,미국,852.0,,,,,드라마,청소년관람불가,일반영화
8.0,상견니,황천인,,오드,"오드,리바이브콘텐츠 주식회사,씨제이 씨지브이(CJ CGV)(주)",20230125.0,개봉영화,장편,대만,699.0,,,,,드라마,15세이상관람가,일반영화
9.0,영웅,윤제균,"(주)제이케이필름,(주)씨제이이엔엠",,(주)씨제이이엔엠,20221221.0,개봉영화,장편,한국,,,,,,드라마,12세이상관람가,일반영화
10.0,마루이 비디오,윤준형,"(주)발포플랜,(주)브라더픽처스",,"씨제이 씨지브이(CJ CGV)(주),(주)케이티알파",20230222.0,개봉영화,장편,한국,284.0,,,,,미스터리,15세이상관람가,일반영화
11.0,유령,이해영,더램프(주),,(주)씨제이이엔엠,20230118.0,개봉영화,장편,한국,,,,,,액션,15세이상관람가,일반영화
12.0,방탄소년단: 옛 투 컴 인 시네마,오윤동,씨제이포디플렉스 주식회사,,"씨제이포디플렉스 주식회사,씨제이 씨지브이(CJ CGV)(주)",20230201.0,개봉영화,장편,한국,120.0,,,,,공연,전체관람가,일반영화
13.0,어메이징 모리스,토비 젠켈,,(주)블루라벨픽쳐스,(주)블루라벨픽쳐스,20230215.0,개봉영화,장편,독일,559.0,,,,,애니메이션,전체관람가,독립/예술영화
14.0,두다다쿵: 후후섬의 비밀,"최병선,김지윤",아이스크림 스튜디오(주),,(주)넥스트엔터테인먼트월드(NEW),20230215.0,개봉영화,장편,한국,514.0,,,,,애니메이션,전체관람가,일반영화
15.0,다음 소희,정주리,"트윈플러스파트너스(주),크랭크업필름(주)",,트윈플러스파트너스(주),20230208.0,개봉영화,장편,한국,562.0,,,,,드라마,15세이상관람가,독립/예술영화
16.0,메간,제라드 존스톤,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230125.0,개봉영화,장편,미국,704.0,,,,,공포(호러),15세이상관람가,일반영화
17.0,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",미키 타카히로,,(주)미디어캐슬,"(주)바이포엠스튜디오,홀리가든",20221130.0,개봉영화,장편,일본,258.0,,,,,멜로/로맨스,12세이상관람가,독립/예술영화
18.0,장화신은 고양이: 끝내주는 모험,조엘 크로포드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230104.0,개봉영화,장편,미국,924.0,,,,,애니메이션,전체관람가,일반영화
19.0,몬스터 하우스2: 인비져블 피닉스,데니스 체르노프,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20230202.0,개봉영화,장편,러시아,357.0,,,,,애니메이션,전체관람가,일반영화
20.0,애프터썬,,,그린나래미디어(주),"그린나래미디어(주),(주)영화사 안다미로",20230201.0,개봉영화,장편,영국,64.0,,,,,드라마,12세이상관람가,독립/예술영화
21.0,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),20230223.0,개봉영화,장편,영국,284.0,,,,,애니메이션,전체관람가,독립/예술영화
22.0,네가 떨어뜨린 푸른 하늘,사이토 유키,,(주)이놀미디어,"메가박스중앙(주),(주)이놀미디어,(주)바이포엠스튜디오",20230208.0,개봉영화,장편,일본,449.0,,,,,멜로/로맨스,12세이상관람가,일반영화
23.0,TAR 타르,토드 필드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230222.0,개봉영화,장편,미국,197.0,,,,,드라마,15세이상관람가,일반영화
24.0,캐리와 슈퍼콜라,"오성윤,이춘백",(주)캐리소프트,,롯데컬처웍스(주)롯데엔터테인먼트,20230118.0,개봉영화,장편,한국,474.0,,,,,애니메이션,전체관람가,일반영화
25.0,극장판 전생했더니 슬라임이었던 건에 대하여: 홍련의 인연편,키쿠치 야스히토,,(주)애니플러스,(주)애니플러스,20230202.0,개봉영화,장편,일본,123.0,,,,,애니메이션,15세이상관람가,일반영화
26.0,미녀와 야수: 마법에 걸린 왕자,,,예지림엔터테인먼트,"(주)인터파크,예지림엔터테인먼트,(주)띵크",20230222.0,개봉영화,장편,러시아,217.0,,,,,애니메이션,전체관람가,독립/예술영화
27.0,어쩌면 우린 헤어졌는지 모른다,형슬우,(주)26컴퍼니,,(주)영화특별시에스엠씨,20230208.0,개봉영화,장편,한국,333.0,,,,,드라마,12세이상관람가,독립/예술영화
28.0,우리 사랑이 향기로 남을 때,임성용,"(주)도깨비미디어,주식회사 콘텐츠존",,"주식회사 콘텐츠존,(주)다자인소프트",20230208.0,개봉영화,장편,한국,173.0,,,,,멜로/로맨스,15세이상관람가,일반영화
29.0,돌핀보이,,,,와이드 릴리즈(주),20230125.0,개봉영화,장편,독일,177.0,,,,,애니메이션,전체관람가,일반영화
30.0,트윈,타넬리 무스토넨,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20230208.0,개봉영화,장편,핀란드,168.0,,,,,공포(호러),15세이상관람가,독립/예술영화
31.0,성스러운 거미,알리 아바시,,판씨네마(주),판씨네마(주),20230208.0,개봉영화,장편,덴마크,56.0,,,,,범죄,청소년관람불가,독립/예술영화
32.0,천룡팔부: 교봉전,견자단,,초코필름,(주)팝엔터테인먼트,20230125.0,개봉영화,장편,홍콩,300.0,,,,,액션,15세이상관람가,일반영화
33.0,젠틀맨,김경원,"(주)트릭스터,주식회사 에이치앤드엔터테인먼트",,플러스엠 엔터테인먼트,20221228.0,개봉영화,장편,한국,751.0,,,,,범죄,15세이상관람가,일반영화
34.0,"안녕, 소중한 사람",에밀리 아테프,,(주)티캐스트,(주)티캐스트,20230208.0,개봉영화,장편,프랑스,37.0,,,,,드라마,15세이상관람가,독립/예술영화
35.0,살수,곽정덕,"(주)디에이치미디어,(유)조이앤시네마",,"TCO(주)더콘텐츠온,와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230222.0,개봉영화,장편,한국,188.0,,,,,액션,15세이상관람가,일반영화
36.0,단순한 열정,다니엘 아르비드,,(주)영화사 진진,(주)영화사 진진,20230201.0,개봉영화,장편,프랑스,31.0,,,,,드라마,청소년관람불가,독립/예술영화
37.0,이마 베프,올리비에 아사야스,,(주)퍼스트런,(주)무비다이브,20230201.0,개봉영화,장편,프랑스,45.0,,,,,코미디,15세이상관람가,독립/예술영화
38.0,원피스 필름 레드,타니구치 고로,,에스엠지홀딩스 주식회사,(주)넥스트엔터테인먼트월드(NEW),20221130.0,개봉영화,장편,일본,550.0,,,,,애니메이션,12세이상관람가,일반영화
39.0,원 웨이,앤드류 베어드,,주식회사 블루필름웍스,주식회사 블루필름웍스,20230209.0,개봉영화,장편,미국,50.0,,,,,액션,15세이상관람가,일반영화
40.0,스위치,마대윤,(주)하이브미디어코프,,롯데컬처웍스(주)롯데엔터테인먼트,20230104.0,개봉영화,장편,한국,912.0,,,,724.0,기타,12세이상관람가,일반영화
41.0,울프 하운드,마이클 B. 체이트,,주식회사 풍경소리,주식회사 풍경소리,20230209.0,개봉영화,장편,미국,50.0,,,,,액션,15세이상관람가,일반영화
42.0,궁지에 몰린 쥐는 치즈 꿈을 꾼다,유키사다 이사오,,(주)미디어캐슬,홀리가든,20230208.0,개봉영화,장편,일본,66.0,,,,,드라마,청소년관람불가,독립/예술영화
43.0,뮤지컬 레드북,곽기영,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),20230125.0,개봉영화,장편,한국,35.0,,,,,뮤지컬,15세이상관람가,일반영화
44.0,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012.0,개봉영화,장편,미국,620.0,,,,,액션,15세이상관람가,독립/예술영화
45.0,시간을 꿈꾸는 소녀,박혁지,(주)하이하버픽쳐스,,"(주)하이하버픽쳐스,(주)영화사 진진",20230111.0,개봉영화,장편,한국,77.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
46.0,라스트 버스,질리스 맥키넌,,"주식회사 블루필름웍스,(주)메타플로스튜디오",주식회사 블루필름웍스,20230209.0,개봉영화,장편,영국,27.0,,,,927.0,드라마,12세이상관람가,독립/예술영화
47.0,탄생,박흥식,"민영화사,가톨릭문화원 ALMA ART",,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",20221130.0,개봉영화,장편,한국,670.0,,,,533.0,드라마,12세이상관람가,일반영화
48.0,라일 라일 크로커다일,"조쉬 고든,윌 스펙",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20230118.0,개봉영화,장편,미국,384.0,,,,517.0,가족,전체관람가,일반영화
49.0,디텍티브 나이트: 가면의 밤,에드워드 드레이크,,(주)엔케이컨텐츠,(주)디스테이션,20230208.0,개봉영화,장편,미국,51.0,,,,389.0,범죄,15세이상관람가,일반영화
50.0,카메라를 멈추면 안 돼! 프랑스에서도,미셀 하자나비시우스,,주식회사 제이씨엔터웍스,"(주)까멜리아이엔티,주식회사 제이씨엔터웍스",20230215.0,개봉영화,장편,프랑스,44.0,,,,,코미디,15세이상관람가,독립/예술영화
51.0,엄마의 땅: 그리샤와 숲의 주인,박재범,한국영화아카데미,,(주)더쿱디스트리뷰션,20230125.0,개봉영화,장편,한국,121.0,,,,279.0,애니메이션,전체관람가,독립/예술영화
52.0,헤어질 결심,박찬욱,모호필름,,(주)씨제이이엔엠,20220629.0,개봉영화,장편,한국,,,,,,미스터리,15세이상관람가,일반영화
53.0,스톰 보이,숀 시트,,(주)땡스앤러브,주식회사 블루필름웍스,20230216.0,개봉영화,장편,호주,44.0,,,,436.0,가족,전체관람가,독립/예술영화
54.0,극장판 주술회전 0,박성후,,대원미디어(주),(주)대교 미디어콘텐츠사업본부,20220217.0,개봉영화,장편,일본,836.0,,,,928.0,애니메이션,15세이상관람가,일반영화
55.0,피터 본 칸트,프랑수아 오종,,주식회사 루믹스미디어,(주)드림팩트엔터테인먼트,20230215.0,개봉영화,장편,프랑스,29.0,,,,682.0,멜로/로맨스,15세이상관람가,독립/예술영화
56.0,3000년의 기다림,조지 밀러,,(주)엔케이컨텐츠,(주)디스테이션,20230104.0,개봉영화,장편,호주,176.0,,,,808.0,멜로/로맨스,15세이상관람가,독립/예술영화
57.0,루비콘,레니 라우리치,,,(주)영화사 안다미로,20230223.0,개봉영화,장편,오스트리아,5.0,,,,385.0,SF,12세이상관람가,독립/예술영화
58.0,페르시아어 수업,바딤 피얼먼,,(주)영화사 진진,(주)영화사 진진,20221215.0,개봉영화,장편,러시아,40.0,,924.0,,567.0,드라마,15세이상관람가,독립/예술영화
59.0,새비지 맨,,,주식회사 디에스이이디,주식회사 디에스이이디,20230126.0,개봉영화,장편,미국,50.0,,921.0,,374.0,액션,청소년관람불가,일반영화
60.0,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919.0,개봉영화,장편,한국,16.0,,891.0,,88.0,애니메이션,전체관람가,일반영화
61.0,위너 2022 콘서트 더 서클 더 무비,정치영,(주)와이지엔터테인먼트,,씨제이 씨지브이(CJ CGV)(주),20230125.0,개봉영화,장편,한국,31.0,,823.0,,672.0,공연,전체관람가,일반영화
62.0,울브스 오브 워,자일스 앨더슨,,(주)누리픽쳐스,(주)누리픽쳐스,20230126.0,개봉영화,장편,영국,50.0,,815.0,,492.0,액션,15세이상관람가,일반영화
63.0,사랑할 땐 누구나 최악이 된다,요아킴 트리에,,그린나래미디어(주),"그린나래미디어(주),(주)하이스트레인저",20220825.0,개봉영화,장편,노르웨이,68.0,,728.0,,627.0,멜로/로맨스,15세이상관람가,독립/예술영화
64.0,컨버세이션,김덕중,풀잎필름,,필름다빈,20230223.0,개봉영화,장편,한국,21.0,,715.0,,615.0,기타,12세이상관람가,독립/예술영화
65.0,프로메어,이마이시 히로유키,,(주)미디어캐슬,(주)영화사 그램,20221020.0,개봉영화,장편,일본,63.0,,699.0,,699.0,애니메이션,15세이상관람가,독립/예술영화
66.0,유랑의 달,이상일,,주식회사 왓챠,"(주)영화특별시에스엠씨,주식회사 왓챠",20230118.0,개봉영화,장편,일본,45.0,,693.0,,407.0,드라마,15세이상관람가,독립/예술영화
67.0,뿌까의 짜장면파티,박상용,(주)에픽캔,,(주)에픽캔,20220704.0,개봉영화,장편,한국,11.0,,658.0,0.0,0.0,기타,전체관람가,일반영화
68.0,극장판 겁쟁이 페달,미키 코이치로,,(주)미디어캐슬,(주)미디어캐슬,20230201.0,개봉영화,장편,일본,5.0,,608.0,,434.0,드라마,전체관람가,일반영화
69.0,올빼미,안태진,"(주)씨제스엔터테인먼트,(주)영화사 담담",,(주)넥스트엔터테인먼트월드(NEW),20221123.0,개봉영화,장편,한국,,,589.0,,461.0,스릴러,15세이상관람가,일반영화
70.0,신비아파트 극장판 차원도깨비와 7개의 세계,변영규,(주)씨제이이엔엠,,(주)씨제이이엔엠,20221214.0,개봉영화,장편,한국,665.0,,567.0,0.0,0.0,애니메이션,전체관람가,일반영화
71.0,라인,우슬라 마이어,,M&M 인터내셔널,M&M 인터내셔널,20230125.0,개봉영화,장편,스위스,47.0,,524.0,,278.0,드라마,15세이상관람가,독립/예술영화
72.0,극장판 뽀로로와 친구들: 바이러스를 없애줘!,박영균,(주)오콘,,(주)넥스트엔터테인먼트월드(NEW),20221201.0,개봉영화,장편,한국,380.0,,515.0,,21.0,애니메이션,전체관람가,일반영화
73.0,"열여덟, 어른이 되는 나이",주영,(주)체리코끼리,,필름다빈,20230125.0,개봉영화,장편,한국,34.0,,488.0,,64.0,드라마,12세이상관람가,독립/예술영화
74.0,기예르모 델토로의 피노키오,기예르모 델 토로,,,씨제이 씨지브이(CJ CGV)(주),20221123.0,개봉영화,장편,미국,57.0,,432.0,,279.0,애니메이션,전체관람가,일반영화
75.0,본즈 앤 올,루카 구아다니노,,워너브러더스 코리아(주),워너브러더스 코리아(주),20221130.0,개봉영화,장편,미국,356.0,,394.0,,377.0,공포(호러),청소년관람불가,일반영화
76.0,메모리아,아핏차퐁 위라세타쿤,,찬란,찬란,20221229.0,개봉영화,장편,기타,42.0,,393.0,,295.0,드라마,12세이상관람가,독립/예술영화
77.0,겨울 이야기,신상옥,신프로덕션,,"와이드 릴리즈(주),시네마 뉴원",20230118.0,개봉영화,장편,한국,22.0,,385.0,,216.0,드라마,전체관람가,독립/예술영화
78.0,핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,김수경,더핑크퐁컴퍼니(주),,(주)넥스트엔터테인먼트월드(NEW),20221221.0,개봉영화,장편,한국,432.0,,385.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
79.0,EBS친구들 씽씽 댄스파티,,한국교육방송공사 EBS,,(주)에픽캔,20220920.0,개봉영화,장편,한국,1.0,,350.0,,55.0,가족,전체관람가,일반영화
80.0,만인의 연인,한인미,(주)시네마달,,(주)시네마달,20221201.0,개봉영화,장편,한국,52.0,,335.0,,335.0,드라마,15세이상관람가,독립/예술영화
81.0,극장판 파워레인저 캡틴포스: 지구를 위한 싸움,나카자와 쇼지로,,대원미디어(주),트윈플러스파트너스(주),20230119.0,개봉영화,장편,일본,147.0,,321.0,,35.0,액션,전체관람가,일반영화
82.0,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,알렉세이 트시칠린,,(주)퍼스트런,메가박스중앙(주),20221222.0,개봉영화,장편,기타,626.0,,290.0,0.0,0.0,애니메이션,전체관람가,일반영화
83.0,양자경의 더 모든 날 모든 순간,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221123.0,개봉영화,장편,미국,63.0,,262.0,,260.0,액션,15세이상관람가,독립/예술영화
